Accuracy,Precision,Recall,F1,Method,Model,Optimizer,TimeSec,SourceFile
0.7901234567901234,0.7944330941467254,0.7901234567901234,0.7912323908223319,mu,SVM,Bayes,17.21406388282776,bayes_search_results.csv
0.8444444444444444,0.846401606738586,0.8444444444444444,0.8448222544644943,vt,Logistic Regression,Randomized,0.862295389175415,randomized_search_results.csv
0.8222222222222222,0.8248036201398773,0.8222222222222222,0.8227871037082455,vt,Gradient Boosting,Randomized,41.358033657073975,randomized_search_results.csv
0.7580246913580246,0.763068177758401,0.7580246913580246,0.7590492568944287,vt,KNN,Randomized,0.3108334541320801,randomized_search_results.csv
0.7851851851851852,0.7917354771085736,0.7851851851851852,0.7869650109437498,vt,Random Forest,Randomized,9.527575969696043,randomized_search_results.csv
0.7185185185185186,0.7216608391419708,0.7185185185185186,0.7182601332136502,vt,Decision Tree,Randomized,0.1028757095336914,randomized_search_results.csv
0.8148148148148148,0.8172023461956666,0.8148148148148148,0.8150256167150012,vt,SVM,Randomized,3.298915386199951,randomized_search_results.csv
0.8444444444444444,0.846401606738586,0.8444444444444444,0.8448222544644943,vt,Logistic Regression,Grid,0.0735988616943359,grid_search_results.csv
0.7851851851851852,0.7875410243844486,0.7851851851851852,0.7853870648803644,vt,Gradient Boosting,Grid,11.71300220489502,grid_search_results.csv
0.7703703703703704,0.7753511005361489,0.7703703703703704,0.7698363206355409,vt,KNN,Grid,0.1417958736419677,grid_search_results.csv
0.8049382716049382,0.8079888423096585,0.8049382716049382,0.8054961521564947,vt,Random Forest,Grid,1.826902151107788,grid_search_results.csv
0.7086419753086419,0.7179547103848318,0.7086419753086419,0.7090380933518188,vt,Decision Tree,Grid,0.0518462657928466,grid_search_results.csv
0.8074074074074075,0.8106948887637588,0.8074074074074075,0.8069908632231226,vt,SVM,Grid,0.760887861251831,grid_search_results.csv
0.8444444444444444,0.846401606738586,0.8444444444444444,0.8448222544644943,vt,Logistic Regression,Bayes,11.473546981811523,bayes_search_results.csv
0.8098765432098766,0.8144992022732301,0.8098765432098766,0.8115002463543021,vt,Gradient Boosting,Bayes,121.5103669166565,bayes_search_results.csv
0.7506172839506173,0.7556781065902973,0.7506172839506173,0.7507524434724291,vt,KNN,Bayes,15.085326194763184,bayes_search_results.csv
0.7876543209876543,0.7911351650795131,0.7876543209876543,0.7886130466115018,vt,Random Forest,Bayes,34.07321524620056,bayes_search_results.csv
0.7209876543209877,0.7292990685042183,0.7209876543209877,0.7204782107252612,vt,Decision Tree,Bayes,14.485085248947144,bayes_search_results.csv
0.817283950617284,0.8202380845340157,0.817283950617284,0.8174864714821043,vt,SVM,Bayes,18.065035581588745,bayes_search_results.csv
