Accuracy,Precision,Recall,F1,Method,Model,Optimizer,TimeSec,SourceFile
0.8123456790123457,0.8170092531663051,0.8123456790123457,0.8123394438209254,fscs,SVM,Bayes,17.818824529647827,bayes_search_results.csv
0.8271604938271605,0.8267977862920391,0.8271604938271605,0.8262958787589604,etc,Logistic Regression,Randomized,1.3689494132995603,randomized_search_results.csv
0.8123456790123457,0.8140602713765712,0.8123456790123457,0.8114860722782049,etc,Gradient Boosting,Randomized,41.548638105392456,randomized_search_results.csv
0.7703703703703704,0.7747477490266724,0.7703703703703704,0.767817195185354,etc,KNN,Randomized,0.3606228828430176,randomized_search_results.csv
0.8024691358024691,0.8046248563024162,0.8024691358024691,0.8018346758763982,etc,Random Forest,Randomized,9.697806119918823,randomized_search_results.csv
0.7037037037037037,0.7057318696942863,0.7037037037037037,0.7012877216477412,etc,Decision Tree,Randomized,0.1009376049041748,randomized_search_results.csv
0.7975308641975308,0.7971920280671647,0.7975308641975308,0.7966645293561848,etc,SVM,Randomized,3.6783626079559326,randomized_search_results.csv
0.8296296296296296,0.8293495024630776,0.8296296296296296,0.8289615791939862,etc,Logistic Regression,Grid,0.0677344799041748,grid_search_results.csv
0.7851851851851852,0.7841230151996434,0.7851851851851852,0.7842987960978192,etc,Gradient Boosting,Grid,11.604522466659546,grid_search_results.csv
0.762962962962963,0.7610500498255893,0.762962962962963,0.75761769290157,etc,KNN,Grid,0.1791677474975586,grid_search_results.csv
0.7851851851851852,0.7861428452002545,0.7851851851851852,0.7846345722124736,etc,Random Forest,Grid,1.7749998569488523,grid_search_results.csv
0.6839506172839506,0.6838221528491866,0.6839506172839506,0.6815795506187611,etc,Decision Tree,Grid,0.0546364784240722,grid_search_results.csv
0.8049382716049382,0.8047506882482344,0.8049382716049382,0.803427637399597,etc,SVM,Grid,0.743260383605957,grid_search_results.csv
0.8271604938271605,0.8269122964486115,0.8271604938271605,0.8265061717946683,etc,Logistic Regression,Bayes,11.485352516174316,bayes_search_results.csv
0.8197530864197531,0.8219225917393559,0.8197530864197531,0.8186037327274649,etc,Gradient Boosting,Bayes,123.26485633850098,bayes_search_results.csv
0.7703703703703704,0.7732237530804225,0.7703703703703704,0.7681412461576488,etc,KNN,Bayes,12.686158657073976,bayes_search_results.csv
0.7851851851851852,0.7862810326559397,0.7851851851851852,0.7844666852294747,etc,Random Forest,Bayes,35.21259617805481,bayes_search_results.csv
0.7061728395061728,0.7016383376455679,0.7061728395061728,0.7024771885395668,etc,Decision Tree,Bayes,11.641413688659668,bayes_search_results.csv
0.8074074074074075,0.8075343368879934,0.8074074074074075,0.8058831125195156,etc,SVM,Bayes,17.709288120269775,bayes_search_results.csv
0.817283950617284,0.8182683981775183,0.817283950617284,0.8171113466781614,pc,Logistic Regression,Randomized,1.524811029434204,randomized_search_results.csv
0.7876543209876543,0.793730644284974,0.7876543209876543,0.7866819185586692,pc,Gradient Boosting,Randomized,42.08824586868286,randomized_search_results.csv
0.782716049382716,0.7915430023880877,0.782716049382716,0.7791558164957709,pc,KNN,Randomized,0.3507864475250244,randomized_search_results.csv
0.7925925925925926,0.797806217003205,0.7925925925925926,0.792577942784462,pc,Random Forest,Randomized,10.776607036590576,randomized_search_results.csv
